Date,Price Earnings Ratio (P/E)
24/08/2012,14.2756
23/08/2012,14.1843
22/08/2012,14.2979
21/08/2012,14.2747
20/08/2012,14.3217
17/08/2012,14.3218
16/08/2012,14.2953
15/08/2012,14.1946
14/08/2012,14.1491
13/08/2012,14.1487
10/08/2012,14.1682
09/08/2012,14.1359
08/08/2012,14.1273
07/08/2012,14.1185
06/08/2012,14.0427
03/08/2012,14.0105
02/08/2012,13.939
01/08/2012,14.0426
31/07/2012,14.0852
30/07/2012,14.1463
27/07/2012,14.1531
26/07/2012,13.8882
25/07/2012,13.6623
24/07/2012,13.6666
23/07/2012,13.7913
20/07/2012,13.9135
19/07/2012,14.0549
18/07/2012,14.0168
17/07/2012,13.9238
16/07/2012,13.8214
13/07/2012,13.8535
12/07/2012,13.6286
11/07/2012,13.6971
10/07/2012,13.6972
09/07/2012,13.8094
06/07/2012,13.832
05/07/2012,13.9637
04/07/2012,14.0295
03/07/2012,14.0295
02/07/2012,13.9426
29/06/2012,13.9615
28/06/2012,13.6221
27/06/2012,13.6509
26/06/2012,13.5293
25/06/2012,13.4646
22/06/2012,13.6829
21/06/2012,13.5854
20/06/2012,13.8947
19/06/2012,13.9182
18/06/2012,13.7829
15/06/2012,13.763
14/06/2012,13.6222
13/06/2012,13.4769
12/06/2012,13.5723
11/06/2012,13.416
08/06/2012,13.5874
07/06/2012,13.478
06/06/2012,13.4797
05/06/2012,13.1758
04/06/2012,13.1007
01/06/2012,13.0997
31/05/2012,13.4305
30/05/2012,13.4613
29/05/2012,13.6571
28/05/2012,13.5216
25/05/2012,13.5215
24/05/2012,13.5508
23/05/2012,13.5325
22/05/2012,13.5019
21/05/2012,13.4902
18/05/2012,13.2774
17/05/2012,13.376
16/05/2012,13.5516
15/05/2012,13.6125
14/05/2012,13.6899
11/05/2012,13.844
10/05/2012,13.8911
09/05/2012,13.852
08/05/2012,13.9465
07/05/2012,14.0141
04/05/2012,14.0087
03/05/2012,14.2222
02/05/2012,14.6914
01/05/2012,14.7282
30/04/2012,14.6473
27/04/2012,14.7044
26/04/2012,14.669
25/04/2012,14.5717
24/04/2012,14.3755
23/04/2012,14.3222
20/04/2012,14.4437
19/04/2012,14.4268
18/04/2012,14.5129
17/04/2012,14.572
16/04/2012,14.3493
13/04/2012,14.3565
12/04/2012,14.5379
11/04/2012,14.3403
10/04/2012,14.2343
09/04/2012,14.4817
06/04/2012,14.648
05/04/2012,14.648
04/04/2012,14.6573
03/04/2012,14.8083
02/04/2012,14.8676
30/03/2012,14.7664
29/03/2012,14.7121
28/03/2012,14.7358
27/03/2012,14.8096
26/03/2012,14.8555
23/03/2012,14.6522
22/03/2012,14.6069
21/03/2012,14.7136
20/03/2012,14.7411
19/03/2012,14.781
16/03/2012,14.7225
15/03/2012,14.7065
14/03/2012,14.6199
13/03/2012,14.6374
12/03/2012,14.3767
09/03/2012,14.3744
08/03/2012,14.3223
07/03/2012,14.183
06/03/2012,14.0848
05/03/2012,14.3048
02/03/2012,14.3603
01/03/2012,14.4071
29/02/2012,14.3191
28/02/2012,14.4069
27/02/2012,14.3688
24/02/2012,14.2779
23/02/2012,14.2627
22/02/2012,14.2643
21/02/2012,14.3025
20/02/2012,14.3342
17/02/2012,14.3337
16/02/2012,14.2893
15/02/2012,14.1178
14/02/2012,14.1672
13/02/2012,14.163
10/02/2012,14.0726
09/02/2012,14.1723
08/02/2012,14.8032
07/02/2012,14.7717
06/02/2012,14.7419
03/02/2012,14.7481
02/02/2012,14.5358
01/02/2012,14.5208
31/01/2012,14.405
30/01/2012,14.4106
27/01/2012,14.4471
26/01/2012,14.4701
25/01/2012,14.5538
24/01/2012,14.4284
23/01/2012,14.4431
20/01/2012,14.4363
19/01/2012,14.4267
18/01/2012,14.3558
17/01/2012,14.1981
16/01/2012,14.1479
13/01/2012,14.1479
12/01/2012,14.2182
11/01/2012,14.1851
10/01/2012,14.1807
09/01/2012,14.0558
06/01/2012,14.0241
05/01/2012,14.0598
04/01/2012,14.0192
03/01/2012,14.0165
02/01/2012,13.8031
30/12/2011,13.8108
29/12/2011,13.8702
28/12/2011,13.7233
27/12/2011,13.8967
26/12/2011,13.8956
23/12/2011,13.8956
22/12/2011,13.7712
21/12/2011,13.6583
20/12/2011,13.6319
19/12/2011,13.237
16/12/2011,13.3941
15/12/2011,13.3513
14/12/2011,13.3087
13/12/2011,13.4586
12/12/2011,13.5765
09/12/2011,13.782
08/12/2011,13.5534
07/12/2011,13.8462
06/12/2011,13.8182
05/12/2011,13.8001
02/12/2011,13.6596
01/12/2011,13.6633
30/11/2011,13.692
29/11/2011,13.1236
28/11/2011,13.0948
25/11/2011,12.7228
24/11/2011,12.757
23/11/2011,12.757
22/11/2011,13.0462
21/11/2011,13.1004
18/11/2011,13.3119
17/11/2011,13.3172
16/11/2011,13.5419
15/11/2011,13.7703
14/11/2011,13.704
11/11/2011,13.8328
10/11/2011,13.5688
09/11/2011,13.4549
08/11/2011,13.9601
07/11/2011,13.8133
04/11/2011,13.7277
03/11/2011,13.8182
02/11/2011,13.8473
01/11/2011,13.6278
31/10/2011,14.0196
28/10/2011,14.3752
27/10/2011,14.3696
26/10/2011,13.8932
25/10/2011,13.7483
24/10/2011,14.0297
21/10/2011,13.8512
20/10/2011,13.5955
19/10/2011,13.5339
18/10/2011,13.7072
17/10/2011,13.4329
14/10/2011,13.6982
13/10/2011,13.4642
12/10/2011,13.5044
11/10/2011,13.3734
10/10/2011,13.3661
07/10/2011,12.925
06/10/2011,13.0314
05/10/2011,12.7972
04/10/2011,12.5722
03/10/2011,12.2956
30/09/2011,12.6576
29/09/2011,12.9818
28/09/2011,12.8773
27/09/2011,13.1493
26/09/2011,13.0103
23/09/2011,12.7136
22/09/2011,12.6367
21/09/2011,13.0529
20/09/2011,13.4482
19/09/2011,13.4706
16/09/2011,13.604
15/09/2011,13.5268
14/09/2011,13.2982
13/09/2011,13.1208
12/09/2011,13.0022
09/09/2011,12.9123
08/09/2011,13.2663
07/09/2011,13.4086
06/09/2011,13.0352
05/09/2011,13.1328
02/09/2011,13.1328
01/09/2011,13.4736
31/08/2011,13.6355
30/08/2011,13.5685
29/08/2011,13.5381
26/08/2011,13.1657
25/08/2011,12.9701
24/08/2011,13.1759
23/08/2011,13.0058
22/08/2011,12.5747
19/08/2011,12.5716
18/08/2011,12.7632
17/08/2011,13.3462
16/08/2011,13.3313
15/08/2011,13.465
12/08/2011,13.1783
11/08/2011,13.1107
10/08/2011,12.5297
09/08/2011,13.0879
08/08/2011,12.498
05/08/2011,13.387
04/08/2011,13.404
03/08/2011,14.2515
02/08/2011,14.1804
01/08/2011,14.5523
29/07/2011,14.6126
28/07/2011,14.7075
27/07/2011,14.7552
26/07/2011,15.0611
25/07/2011,15.1232
22/07/2011,15.209
21/07/2011,15.1952
20/07/2011,14.9921
19/07/2011,15.0022
18/07/2011,14.7614
15/07/2011,14.8824
14/07/2011,14.8002
13/07/2011,14.9003
12/07/2011,14.8542
11/07/2011,14.9203
08/07/2011,15.1952
07/07/2011,15.3017
06/07/2011,15.1435
05/07/2011,15.1283
04/07/2011,15.1485
01/07/2011,15.1485
30/06/2011,14.9477
29/06/2011,14.798
28/06/2011,14.6764
27/06/2011,14.4892
24/06/2011,14.3574
23/06/2011,14.5277
22/06/2011,14.5697
21/06/2011,14.6645
20/06/2011,14.4703
17/06/2011,14.3926
16/06/2011,14.3489
15/06/2011,14.3244
14/06/2011,14.5782
13/06/2011,14.3967
10/06/2011,14.387
09/06/2011,14.591
08/06/2011,14.4845
07/06/2011,14.5456
06/06/2011,14.5595
03/06/2011,14.7179
02/06/2011,14.8622
01/06/2011,14.8807
31/05/2011,15.2274
30/05/2011,15.0678
27/05/2011,15.0678
26/05/2011,15.0066
25/05/2011,14.9478
24/05/2011,14.8967
23/05/2011,14.9101
20/05/2011,15.0898
19/05/2011,15.2068
18/05/2011,15.1724
17/05/2011,15.0411
16/05/2011,15.042
13/05/2011,15.1355
12/05/2011,15.2585
11/05/2011,15.1814
10/05/2011,15.3422
09/05/2011,15.2105
06/05/2011,15.1506
05/05/2011,15.0809
04/05/2011,15.2293
03/05/2011,16.1653
02/05/2011,16.2201
29/04/2011,16.2486
28/04/2011,16.2113
27/04/2011,16.1527
26/04/2011,16.0524
25/04/2011,15.9095
22/04/2011,15.935
21/04/2011,15.935
20/04/2011,15.8512
19/04/2011,15.6399
18/04/2011,15.5493
15/04/2011,15.7225
14/04/2011,15.6611
13/04/2011,15.6598
12/04/2011,15.6568
11/04/2011,15.7795
08/04/2011,15.8237
07/04/2011,15.8873
06/04/2011,15.9115
05/04/2011,15.8768
04/04/2011,15.8797
01/04/2011,15.8742
31/03/2011,15.8304
30/03/2011,15.8594
29/03/2011,15.7541
28/03/2011,15.6455
25/03/2011,15.6886
24/03/2011,15.6392
23/03/2011,15.4946
22/03/2011,15.4494
21/03/2011,15.5044
18/03/2011,15.2759
17/03/2011,15.2098
16/03/2011,15.0089
15/03/2011,15.3073
14/03/2011,15.4806
11/03/2011,15.5749
10/03/2011,15.4655
09/03/2011,15.7634
08/03/2011,15.7847
07/03/2011,15.6452
04/03/2011,15.7766
03/03/2011,15.8939
02/03/2011,15.6242
01/03/2011,15.5992
28/02/2011,15.6639
25/02/2011,15.6227
24/02/2011,15.523
23/02/2011,15.4679
22/02/2011,15.5652
21/02/2011,15.7816
18/02/2011,15.7817
17/02/2011,15.7641
16/02/2011,15.7396
15/02/2011,15.6317
14/02/2011,16.7622
11/02/2011,16.7205
10/02/2011,16.6294
09/02/2011,16.5212
08/02/2011,16.5674
07/02/2011,16.4983
04/02/2011,16.396
03/02/2011,16.3488
02/02/2011,16.3104
01/02/2011,16.3675
31/01/2011,16.0988
28/01/2011,15.9764
27/01/2011,16.2668
26/01/2011,16.2311
25/01/2011,16.1629
24/01/2011,16.1587
21/01/2011,16.065
20/01/2011,16.0263
19/01/2011,16.0471
18/01/2011,16.2119
17/01/2011,16.1901
14/01/2011,16.19
13/01/2011,16.0712
12/01/2011,16.0988
11/01/2011,15.9551
10/01/2011,15.8959
07/01/2011,15.9178
06/01/2011,15.9473
05/01/2011,15.9812
04/01/2011,15.9015
03/01/2011,15.9224
31/12/2010,15.7841
30/12/2010,15.7871
29/12/2010,15.811
28/12/2010,15.7951
27/12/2010,15.7829
24/12/2010,15.7732
23/12/2010,15.7732
22/12/2010,15.7992
21/12/2010,15.746
20/12/2010,15.6517
17/12/2010,15.6135
16/12/2010,15.601
15/12/2010,15.5051
14/12/2010,15.5849
13/12/2010,15.5707
10/12/2010,15.57
09/12/2010,15.477
08/12/2010,15.4175
07/12/2010,15.3602
06/12/2010,15.3521
03/12/2010,15.372
02/12/2010,15.3318
01/12/2010,15.1367
30/11/2010,14.817
29/11/2010,14.9076
26/11/2010,14.9282
25/11/2010,15.0405
24/11/2010,15.0405
23/11/2010,14.8211
22/11/2010,15.034
19/11/2010,15.0202
18/11/2010,14.9823
17/11/2010,14.7568
16/11/2010,14.7491
15/11/2010,14.9929
12/11/2010,15.0111
11/11/2010,15.2336
10/11/2010,15.2964
09/11/2010,15.2216
08/11/2010,15.3569
05/11/2010,15.4356
04/11/2010,15.2767
03/11/2010,16.3577
02/11/2010,16.2978
01/11/2010,16.1724
29/10/2010,16.157
28/10/2010,16.1641
27/10/2010,16.1459
26/10/2010,16.1895
25/10/2010,16.1892
22/10/2010,16.1546
21/10/2010,16.1162
20/10/2010,16.0875
19/10/2010,15.9202
18/10/2010,16.1771
15/10/2010,16.0608
14/10/2010,16.0283
13/10/2010,16.0869
12/10/2010,15.9731
11/10/2010,15.9123
08/10/2010,15.91
07/10/2010,15.8132
06/10/2010,15.8393
05/10/2010,15.8499
04/10/2010,15.526
01/10/2010,15.6518
30/09/2010,15.6197
29/09/2010,15.668
28/09/2010,15.7087
27/09/2010,15.6328
24/09/2010,15.7219
23/09/2010,15.3956
22/09/2010,15.525
21/09/2010,15.6002
20/09/2010,15.6381
17/09/2010,15.4038
16/09/2010,15.391
15/09/2010,15.3971
14/09/2010,15.3428
13/09/2010,15.355
10/09/2010,15.186
09/09/2010,15.1124
08/09/2010,15.0398
07/09/2010,14.9432
06/09/2010,15.1165
03/09/2010,15.1165
02/09/2010,14.9193
01/09/2010,14.7852
31/08/2010,14.3617
30/08/2010,14.3563
27/08/2010,14.5709
26/08/2010,14.3334
25/08/2010,14.4452
24/08/2010,14.3951
23/08/2010,14.6059
20/08/2010,14.6652
19/08/2010,14.7193
18/08/2010,14.9554
17/08/2010,14.9366
16/08/2010,14.7574
13/08/2010,14.7548
12/08/2010,14.8115
11/08/2010,14.8913
10/08/2010,15.2907
09/08/2010,15.3856
06/08/2010,15.3084
05/08/2010,15.3931
04/08/2010,16.829
03/08/2010,16.7278
02/08/2010,16.8084
30/07/2010,16.4462
29/07/2010,16.4452
28/07/2010,16.5139
27/07/2010,16.6282
26/07/2010,16.6457
23/07/2010,16.4613
22/07/2010,16.3271
21/07/2010,15.9676
20/07/2010,16.175
19/07/2010,15.9924
16/07/2010,15.8973
15/07/2010,16.3691
14/07/2010,16.3495
13/07/2010,16.352
12/07/2010,16.1044
09/07/2010,16.0926
08/07/2010,15.9773
07/07/2010,15.8285
06/07/2010,15.3476
05/07/2010,15.2658
02/07/2010,15.2658
01/07/2010,15.3373
30/06/2010,15.423
29/06/2010,15.5806
28/06/2010,16.0796
25/06/2010,16.1126
24/06/2010,16.0665
23/06/2010,16.3425
22/06/2010,16.3914
21/06/2010,16.6592
18/06/2010,16.7237
17/06/2010,16.6993
16/06/2010,16.6811
15/06/2010,16.6903
14/06/2010,16.3071
11/06/2010,16.3366
10/06/2010,16.2654
09/06/2010,15.7988
08/06/2010,15.8932
07/06/2010,15.7209
04/06/2010,15.9368
03/06/2010,16.505
02/06/2010,16.4382
01/06/2010,16.0242
31/05/2010,16.3034
28/05/2010,16.3034
27/05/2010,16.509
26/05/2010,15.9837
25/05/2010,16.0723
24/05/2010,16.0647
21/05/2010,16.275
20/05/2010,16.0341
19/05/2010,16.6845
18/05/2010,16.7782
17/05/2010,17.0142
14/05/2010,16.9957
13/05/2010,17.3218
12/05/2010,17.6415
11/05/2010,17.4005
10/05/2010,17.4405
07/05/2010,16.6767
06/05/2010,16.9509
05/05/2010,17.9045
04/05/2010,18.0227
03/05/2010,18.4628
30/04/2010,18.2237
29/04/2010,18.5322
28/04/2010,18.2958
27/04/2010,18.1783
26/04/2010,18.6136
23/04/2010,18.6939
22/04/2010,18.5617
21/04/2010,18.5199
20/04/2010,18.5388
19/04/2010,18.3822
16/04/2010,18.2992
15/04/2010,18.5991
14/04/2010,18.5835
13/04/2010,18.3786
12/04/2010,18.366
09/04/2010,18.3336
08/04/2010,18.2119
07/04/2010,18.1505
06/04/2010,18.2578
05/04/2010,18.2271
02/04/2010,18.0836
01/04/2010,18.0836
31/03/2010,17.9944
30/03/2010,18.0535
29/03/2010,18.0551
26/03/2010,17.9536
25/03/2010,17.9406
24/03/2010,17.9712
23/03/2010,18.0705
22/03/2010,17.9418
19/03/2010,17.851
18/03/2010,17.9423
17/03/2010,17.9481
16/03/2010,17.8442
15/03/2010,17.7065
12/03/2010,17.6985
11/03/2010,17.7028
10/03/2010,17.6276
09/03/2010,17.5476
08/03/2010,17.5189
05/03/2010,17.5222
04/03/2010,17.28
03/03/2010,17.2158
02/03/2010,17.2084
01/03/2010,17.1673
26/02/2010,16.9943
25/02/2010,16.8779
24/02/2010,18.1718
23/02/2010,17.9845
22/02/2010,18.0735
19/02/2010,18.0744
18/02/2010,18.0416
17/02/2010,17.9815
16/02/2010,17.947
15/02/2010,19.7474
12/02/2010,19.7474
11/02/2010,19.8017
10/02/2010,19.6121
09/02/2010,19.6902
08/02/2010,19.4367
05/02/2010,19.5832
04/02/2010,19.5268
03/02/2010,20.1544
02/02/2010,20.2653
01/02/2010,20.0059
29/01/2010,19.7245
28/01/2010,19.9203
27/01/2010,20.158
26/01/2010,20.0601
25/01/2010,20.145
22/01/2010,20.0526
21/01/2010,20.4528
20/01/2010,20.8477
19/01/2010,21.0714
18/01/2010,20.8113
15/01/2010,20.8113
14/01/2010,21.039
13/01/2010,20.988
12/01/2010,20.8147
11/01/2010,21.0119
08/01/2010,20.9753
07/01/2010,20.9152
06/01/2010,20.8317
05/01/2010,20.8203
04/01/2010,20.7555
01/01/2010,20.4279
31/12/2009,20.4638
30/12/2009,20.6716
29/12/2009,20.6675
28/12/2009,20.6965
25/12/2009,20.6727
24/12/2009,20.6727
23/12/2009,20.5646
22/12/2009,20.5174
21/12/2009,20.4446
18/12/2009,20.2261
17/12/2009,20.109
16/12/2009,20.3387
15/12/2009,20.3156
14/12/2009,20.4289
11/12/2009,20.2878
10/12/2009,20.2134
09/12/2009,20.0934
08/12/2009,20.0201
07/12/2009,20.2252
04/12/2009,20.2752
03/12/2009,20.1645
02/12/2009,20.33
01/12/2009,20.3237
30/11/2009,20.0833
27/11/2009,20.0072
26/11/2009,20.3582
25/11/2009,20.3582
24/11/2009,20.2903
23/11/2009,20.3028
20/11/2009,19.9414
19/11/2009,20.0016
18/11/2009,20.2688
17/11/2009,20.2807
16/11/2009,20.2683
13/11/2009,19.9784
12/11/2009,19.8639
11/11/2009,20.0774
10/11/2009,19.9876
09/11/2009,19.9896
06/11/2009,18.37
05/11/2009,18.3241
04/11/2009,17.9783
03/11/2009,17.9596
02/11/2009,18.0195
30/10/2009,17.9041
29/10/2009,18.4209
28/10/2009,18.0152
27/10/2009,18.3744
26/10/2009,18.4354
23/10/2009,18.654
22/10/2009,18.884
21/10/2009,18.685
20/10/2009,18.8518
19/10/2009,18.9701
16/10/2009,18.7934
15/10/2009,18.9468
14/10/2009,18.8683
13/10/2009,18.543
12/10/2009,18.5948
09/10/2009,18.5136
08/10/2009,18.4098
07/10/2009,18.2734
06/10/2009,18.2239
05/10/2009,17.9775
02/10/2009,17.714
01/10/2009,17.7941
30/09/2009,18.2931
29/09/2009,18.3542
28/09/2009,18.3952
25/09/2009,18.0733
24/09/2009,18.184
23/09/2009,18.3586
22/09/2009,18.5453
21/09/2009,18.4242
18/09/2009,18.4868
17/09/2009,18.438
16/09/2009,18.4948
15/09/2009,18.2156
14/09/2009,18.1573
11/09/2009,18.0453
10/09/2009,18.0777
09/09/2009,17.8912
08/09/2009,17.7531
07/09/2009,17.5974
04/09/2009,17.5974
03/09/2009,17.3678
02/09/2009,17.2208
01/09/2009,17.2783
31/08/2009,17.6704
28/08/2009,17.8253
27/08/2009,17.857
26/08/2009,17.8133
25/08/2009,17.8154
24/08/2009,17.7714
21/08/2009,17.7799
20/08/2009,17.4556
19/08/2009,17.2612
18/08/2009,17.1453
17/08/2009,16.9852
14/08/2009,17.4114
13/08/2009,17.56
12/08/2009,17.4443
11/08/2009,17.2945
10/08/2009,17.5196
07/08/2009,17.58
06/08/2009,15.6913
05/08/2009,15.7801
04/08/2009,15.8262
03/08/2009,15.7774
31/07/2009,15.539
30/07/2009,15.5275
29/07/2009,15.3449
28/07/2009,15.4153
27/07/2009,15.3626
24/07/2009,15.3169
23/07/2009,15.2704
22/07/2009,14.9229
21/07/2009,14.9309
20/07/2009,14.8769
17/07/2009,14.7088
16/07/2009,14.7144
15/07/2009,14.5883
14/07/2009,14.1685
13/07/2009,14.0936
10/07/2009,13.7507
09/07/2009,13.8063
08/07/2009,13.7575
07/07/2009,13.7804
06/07/2009,14.0571
03/07/2009,14.0212
02/07/2009,14.0212
01/07/2009,14.4421
30/06/2009,14.4054
29/06/2009,14.5294
26/06/2009,14.3996
25/06/2009,14.4206
24/06/2009,14.1179
23/06/2009,14.0264
22/06/2009,13.9919
19/06/2009,14.4336
18/06/2009,14.3887
17/06/2009,14.27
16/06/2009,14.2878
15/06/2009,14.4719
12/06/2009,14.8242
11/06/2009,14.8036
10/06/2009,14.7137
09/06/2009,14.765
08/06/2009,14.7134
05/06/2009,14.7284
04/06/2009,14.7658
03/06/2009,14.5976
02/06/2009,14.8015
01/06/2009,14.7723
29/05/2009,14.4005
28/05/2009,14.1981
27/05/2009,13.9829
26/05/2009,14.2543
25/05/2009,13.889
22/05/2009,13.889
21/05/2009,13.9112
20/05/2009,14.1471
19/05/2009,14.235
18/05/2009,14.2676
15/05/2009,13.8494
14/05/2009,14.0093
13/05/2009,13.8657
12/05/2009,13.3588
11/05/2009,13.3718
08/05/2009,13.6658
07/05/2009,13.3446
06/05/2009,13.5232
05/05/2009,13.2918
04/05/2009,13.3424
01/05/2009,12.9054
30/04/2009,12.8361
29/04/2009,12.8483
28/04/2009,12.5765
27/04/2009,12.6111
24/04/2009,12.7393
23/04/2009,12.5289
22/04/2009,12.4058
21/04/2009,12.5018
20/04/2009,12.2408
17/04/2009,12.788
16/04/2009,12.7248
15/04/2009,12.5302
14/04/2009,12.375
13/04/2009,12.6284
10/04/2009,12.5965
09/04/2009,12.5965
08/04/2009,12.1348
07/04/2009,11.9935
06/04/2009,12.2866
03/04/2009,12.3898
02/04/2009,12.2703
01/04/2009,11.9276
31/03/2009,11.7238
30/03/2009,11.5723
27/03/2009,11.9898
26/03/2009,12.2386
25/03/2009,11.9599
24/03/2009,11.8459
23/03/2009,12.0928
20/03/2009,11.2938
19/03/2009,11.5217
18/03/2009,11.6732
17/03/2009,11.4347
16/03/2009,11.0497
13/03/2009,11.0887
12/03/2009,11.0036
11/03/2009,10.5729
10/03/2009,10.5462
09/03/2009,9.9153
06/03/2009,10.0156
05/03/2009,10.0079
04/03/2009,10.4525
03/03/2009,10.2101
02/03/2009,10.2764
27/02/2009,10.6853
26/02/2009,11.0936
25/02/2009,11.2996
24/02/2009,11.4354
23/02/2009,11.0064
20/02/2009,11.3969
19/02/2009,11.5497
18/02/2009,11.5657
17/02/2009,11.5862
16/02/2009,10.7083
13/02/2009,10.7083
12/02/2009,10.8165
11/02/2009,10.7977
10/02/2009,10.7122
09/02/2009,11.2656
06/02/2009,11.2557
05/02/2009,10.9609
04/02/2009,10.7826
03/02/2009,10.8639
02/02/2009,10.6946
30/01/2009,10.7003
29/01/2009,10.9499
28/01/2009,11.3228
27/01/2009,10.9551
26/01/2009,10.8371
23/01/2009,10.7773
22/01/2009,10.7196
21/01/2009,10.8847
20/01/2009,10.4312
19/01/2009,11.013
16/01/2009,11.013
15/01/2009,10.9303
14/01/2009,10.9158
13/01/2009,11.2937
12/01/2009,11.2738
09/01/2009,11.5341
08/01/2009,11.7852
07/01/2009,11.7452
06/01/2009,12.1086
05/01/2009,12.0147
02/01/2009,12.071
01/01/2009,11.7012
31/12/2008,11.6787
30/12/2008,11.5156
29/12/2008,11.2413
26/12/2008,11.285
25/12/2008,11.2249
24/12/2008,11.2249
23/12/2008,11.1603
22/12/2008,11.2697
19/12/2008,11.4797
18/12/2008,11.4458
17/12/2008,11.6931
16/12/2008,11.8064
15/12/2008,11.2296
12/12/2008,11.3739
11/12/2008,11.2945
10/12/2008,11.6255
09/12/2008,11.4887
08/12/2008,11.761
05/12/2008,11.331
04/12/2008,10.9324
03/12/2008,11.262
02/12/2008,10.9786
01/12/2008,10.5577
28/11/2008,11.593
27/11/2008,11.4822
26/11/2008,11.4822
25/11/2008,11.0897
24/11/2008,11.0133
21/11/2008,10.3401
20/11/2008,9.7243
19/11/2008,10.4258
18/11/2008,11.104
17/11/2008,11.0091
14/11/2008,11.2993
13/11/2008,11.8511
12/11/2008,11.0839
11/11/2008,11.6906
10/11/2008,11.954
07/11/2008,12.1072
06/11/2008,11.7677
05/11/2008,12.3905
04/11/2008,13.0795
03/11/2008,12.5664
31/10/2008,12.5983
30/10/2008,12.4077
29/10/2008,12.095
28/10/2008,12.2305
27/10/2008,11.0395
24/10/2008,11.4016
23/10/2008,11.8092
22/10/2008,11.6618
21/10/2008,12.4196
20/10/2008,12.8144
17/10/2008,12.2311
16/10/2008,12.3076
15/10/2008,11.8057
14/10/2008,12.9783
13/10/2008,13.0478
10/10/2008,11.6936
09/10/2008,11.8328
08/10/2008,12.8084
07/10/2008,12.9552
06/10/2008,13.744
03/10/2008,14.2946
02/10/2008,14.4903
01/10/2008,15.0988
30/09/2008,15.1522
29/09/2008,14.3731
26/09/2008,15.7582
25/09/2008,15.7084
24/09/2008,15.4056
23/09/2008,15.4362
22/09/2008,15.6813
19/09/2008,16.3048
18/09/2008,15.6739
17/09/2008,15.0227
16/09/2008,15.7658
15/09/2008,15.4945
12/09/2008,16.2611
11/09/2008,16.2265
10/09/2008,16.0053
09/09/2008,15.9075
08/09/2008,16.4697
05/09/2008,16.1387
04/09/2008,16.0674
03/09/2008,16.5638
02/09/2008,16.6137
01/09/2008,16.682
29/08/2008,16.682
28/08/2008,16.9102
27/08/2008,16.6387
26/08/2008,16.5074
25/08/2008,16.4475
22/08/2008,16.7766
21/08/2008,16.5885
20/08/2008,16.5465
19/08/2008,16.4439
18/08/2008,16.6291
15/08/2008,16.8872
14/08/2008,16.8144
13/08/2008,15.5063
12/08/2008,15.5517
11/08/2008,15.7414
08/08/2008,15.6328
07/08/2008,15.268
06/08/2008,15.5468
05/08/2008,15.4949
04/08/2008,15.0624
01/08/2008,15.1986
31/07/2008,15.2838
30/07/2008,15.4874
29/07/2008,15.2334
28/07/2008,14.8857
25/07/2008,15.1678
24/07/2008,15.1049
23/07/2008,15.4624
22/07/2008,15.3998
21/07/2008,15.1948
18/07/2008,15.203
17/07/2008,15.1987
16/07/2008,15.0183
15/07/2008,14.6511
14/07/2008,14.8125
11/07/2008,14.9475
10/07/2008,15.1151
09/07/2008,15.0102
08/07/2008,15.36
07/07/2008,15.1021
04/07/2008,15.2298
03/07/2008,15.2298
02/07/2008,15.2132
01/07/2008,15.4952
30/06/2008,15.4204
27/06/2008,15.4028
26/06/2008,15.4602
25/06/2008,15.928
24/06/2008,15.8354
