Date,BEst P/E Ratio,S5ENRS INDEX ,BEST P/E Ratio ,1FY Local CCY
1999-01-15,28.9845,,,
1999-01-14,28.3714,,,
1999-01-13,28.7144,,,
1999-01-12,29.0566,,,
1999-01-11,29.5212,,,
1999-01-08,30.2275,,,
1999-01-07,29.6866,,,
1999-01-06,29.7572,,,
1999-01-05,28.8132,,,
1999-01-04,29.0934,,,
1999-01-01,28.8922,,,
1998-12-31,28.6932,,,
1998-12-30,28.8937,,,
1998-12-29,29.3762,,,
1998-12-28,29.1576,,,
1998-12-25,29.2199,,,
1998-12-24,29.1312,,,
1998-12-23,29.304,,,
1998-12-22,28.7869,,,
1998-12-21,28.8617,,,
1998-12-18,27.6563,,,
1998-12-17,27.3372,,,
1998-12-16,27.8181,,,
1998-12-15,27.2279,,,
1998-12-14,27.3947,,,
1998-12-11,27.4656,,,
1998-12-10,27.1838,,,
1998-12-09,27.4121,,,
1998-12-08,26.951,,,
1998-12-07,27.0299,,,
1998-12-04,26.5297,,,
1998-12-03,25.8124,,,
1998-12-02,25.9657,,,
1998-12-01,26.3246,,,
1998-11-30,27.1571,,,
1998-11-27,27.6544,,,
1998-11-26,26.3078,,,
1998-11-25,26.3078,,,
1998-11-24,26.2391,,,
1998-11-23,26.2862,,,
1998-11-20,26.3455,,,
1998-11-19,25.6887,,,
1998-11-18,25.9496,,,
1998-11-17,25.878,,,
1998-11-16,26.1657,,,
1998-11-13,26.9473,,,
1998-11-12,27.7844,,,
1998-11-11,27.0256,,,
1998-11-10,27.1877,,,
1998-11-09,27.8554,,,
1998-11-06,28.3616,,,
1998-11-05,27.7825,,,
1998-11-04,27.5478,,,
1998-11-03,27.802,,,
1998-11-02,27.6987,,,
1998-10-30,27.2513,,,
1998-10-29,26.9289,,,
1998-10-28,26.4802,,,
1998-10-27,26.4934,,,
1998-10-26,26.8274,,,
1998-10-23,26.5346,,,
1998-10-22,26.3669,,,
1998-10-21,27.1559,,,
1998-10-20,27.4038,,,
1998-10-19,27.0522,,,
1998-10-16,27.5633,,,
1998-10-15,27.0464,,,
1998-10-14,26.4749,,,
1998-10-13,26.2764,,,
1998-10-12,26.3015,,,
1998-10-09,25.9713,,,
1998-10-08,25.9381,,,
1998-10-07,26.6415,,,
1998-10-06,27.0069,,,
1998-10-05,26.9231,,,
1998-10-02,26.5717,,,
1998-10-01,25.1877,,,
1998-09-30,25.6363,,,
1998-09-29,26.5236,,,
1998-09-28,25.7396,,,
1998-09-25,25.7061,,,
1998-09-24,25.3671,,,
1998-09-23,25.9888,,,
1998-09-22,24.6871,,,
1998-09-21,25.0432,,,
1998-09-18,24.4172,,,
1998-09-17,24.1153,,,
1998-09-16,24.4681,,,
1998-09-15,24.6011,,,
1998-09-14,24.4344,,,
1998-09-11,24.344,,,
1998-09-10,23.4834,,,
1998-09-09,23.0784,,,
1998-09-08,23.1081,,,
1998-09-07,22.6206,,,
1998-09-04,22.6206,,,
1998-09-03,21.7136,,,
1998-09-02,21.5315,,,
1998-09-01,22.0321,,,
1998-08-31,21.4075,,,
1998-08-28,22.0521,,,
1998-08-27,22.0114,,,
1998-08-26,22.6383,,,
1998-08-25,23.0493,,,
1998-08-24,23.1842,,,
1998-08-21,23.442,,,
1998-08-20,23.4415,,,
1998-08-19,23.3319,,,
1998-08-18,23.0755,,,
1998-08-17,22.8911,,,
1998-08-14,22.6644,,,
1998-08-13,22.1725,,,
1998-08-12,21.9161,,,
1998-08-11,21.7925,,,
1998-08-10,21.4028,,,
1998-08-07,21.638,,,
1998-08-06,21.4698,,,
1998-08-05,21.6707,,,
1998-08-04,21.9193,,,
1998-08-03,22.4937,,,
1998-07-31,23.0412,,,
1998-07-30,23.3784,,,
1998-07-29,23.1139,,,
1998-07-28,22.9717,,,
1998-07-27,23.2453,,,
1998-07-24,23.0143,,,
1998-07-23,22.7437,,,
1998-07-22,23.4476,,,
1998-07-21,23.0652,,,
1998-07-20,23.1078,,,
1998-07-17,23.5368,,,
1998-07-16,23.4933,,,
1998-07-15,23.5028,,,
1998-07-14,23.4531,,,
1998-07-13,22.9189,,,
1998-07-10,23.4457,,,
1998-07-09,23.3679,,,
1998-07-08,23.8274,,,
1998-07-07,23.7331,,,
1998-07-06,24.1364,,,
1998-07-03,24.2142,,,
1998-07-02,23.7073,,,
1998-07-01,23.8825,,,
1998-06-30,23.4087,,,
1998-06-29,22.0302,,,
1998-06-26,22.1183,,,
1998-06-25,22.0861,,,
1998-06-24,22.0884,,,
1998-06-23,21.9772,,,
1998-06-22,21.6406,,,
1998-06-19,21.4174,,,
1998-06-18,21.3164,,,
1998-06-17,21.6285,,,
1998-06-16,21.0663,,,
1998-06-15,20.6745,,,
1998-06-12,21.1744,,,
1998-06-11,20.5906,,,
1998-06-10,21.0534,,,
1998-06-09,21.276,,,
1998-06-08,21.5839,,,
1998-06-05,21.8621,,,
1998-06-04,21.0962,,,
1998-06-03,20.6726,,,
1998-06-02,20.9546,,,
1998-06-01,21.0415,,,
1998-05-29,21.2182,,,
1998-05-28,21.1204,,,
1998-05-27,20.9821,,,
1998-05-26,20.9356,,,
1998-05-25,21.2456,,,
1998-05-22,21.2456,,,
1998-05-21,21.1292,,,
1998-05-20,21.3394,,,
1998-05-19,21.5286,,,
1998-05-18,21.5632,,,
1998-05-15,21.9199,,,
1998-05-14,22.0643,,,
1998-05-13,21.9988,,,
1998-05-12,21.9742,,,
1998-05-11,21.845,,,
1998-05-08,21.8968,,,
1998-05-07,21.7394,,,
1998-05-06,22.1231,,,
1998-05-05,22.1713,,,
1998-05-04,22.318,,,
1998-05-01,22.6174,,,
1998-04-30,21.7137,,,
1998-04-29,21.5305,,,
1998-04-28,21.5153,,,
1998-04-27,21.6612,,,
1998-04-24,21.5104,,,
1998-04-23,21.6962,,,
1998-04-22,21.6274,,,
1998-04-21,21.8194,,,
1998-04-20,21.6297,,,
1998-04-17,21.484,,,
1998-04-16,21.3369,,,
1998-04-15,20.8457,,,
1998-04-14,20.4575,,,
1998-04-13,20.5059,,,
1998-04-10,20.5616,,,
1998-04-09,20.4904,,,
1998-04-08,20.3501,,,
1998-04-07,20.6827,,,
1998-04-06,20.8327,,,
1998-04-03,21.0238,,,
1998-04-02,21.0673,,,
1998-04-01,20.8916,,,
1998-03-31,20.5402,,,
1998-03-30,20.6111,,,
1998-03-27,20.5924,,,
1998-03-26,20.7281,,,
1998-03-25,20.5971,,,
1998-03-24,20.7521,,,
1998-03-23,20.9522,,,
1998-03-20,20.55,,,
1998-03-19,19.6084,,,
1998-03-18,19.4745,,,
1998-03-17,18.9189,,,
1998-03-16,19.2626,,,
1998-03-13,19.3244,,,
1998-03-12,18.7073,,,
1998-03-11,18.7535,,,
1998-03-10,18.6972,,,
1998-03-09,18.4276,,,
1998-03-06,18.8135,,,
1998-03-05,18.8765,,,
1998-03-04,18.9311,,,
1998-03-03,19.2645,,,
1998-03-02,19.0331,,,
1998-02-27,18.9269,,,
1998-02-26,18.7134,,,
1998-02-25,18.3484,,,
1998-02-24,18.227,,,
1998-02-23,18.168,,,
1998-02-20,18.6502,,,
1998-02-19,18.4722,,,
1998-02-18,18.6034,,,
1998-02-17,18.2694,,,
1998-02-16,18.4399,,,
1998-02-13,18.4399,,,
1998-02-12,18.3764,,,
1998-02-11,18.3941,,,
1998-02-10,18.3773,,,
1998-02-09,18.3424,,,
1998-02-06,18.4922,,,
1998-02-05,18.4416,,,
1998-02-04,18.3403,,,
1998-02-03,18.1386,,,
1998-02-02,18.06,,,
1998-01-30,17.7501,,,
1998-01-29,18.0833,,,
1998-01-28,17.8019,,,
1998-01-27,17.8476,,,
1998-01-26,17.6961,,,
1998-01-23,17.438,,,
1998-01-22,17.6647,,,
1998-01-21,18.3042,,,
1998-01-20,18.3721,,,
1998-01-19,18.1924,,,
1998-01-16,18.1924,,,
1998-01-15,17.8116,,,
1998-01-14,17.9635,,,
1998-01-13,17.732,,,
1998-01-12,17.3762,,,
1998-01-09,17.1477,,,
1998-01-08,17.8725,,,
1998-01-07,18.3488,,,
1998-01-06,17.9284,,,
1998-01-05,18.5621,,,
1998-01-02,18.9917,,,
1998-01-01,18.8602,,,
1997-12-31,18.8602,,,
1997-12-30,19.6121,,,
1997-12-29,19.3739,,,
1997-12-26,18.993,,,
1997-12-25,18.9441,,,
1997-12-24,18.9441,,,
1997-12-23,18.8419,,,
1997-12-22,19.0177,,,
1997-12-19,18.9985,,,
1997-12-18,19.2473,,,
1997-12-17,19.4438,,,
1997-12-16,19.6951,,,
1997-12-15,19.607,,,
1997-12-12,19.5106,,,
1997-12-11,19.7069,,,
1997-12-10,19.9255,,,
1997-12-09,19.9368,,,
1997-12-08,20.1087,,,
1997-12-05,20.2565,,,
1997-12-04,19.74,,,
1997-12-03,19.8559,,,
1997-12-02,19.6146,,,
1997-12-01,19.5787,,,
1997-11-28,19.802,,,
1997-11-27,19.8006,,,
1997-11-26,19.8006,,,
1997-11-25,19.8691,,,
1997-11-24,20.3152,,,
1997-11-21,20.7005,,,
1997-11-20,20.482,,,
1997-11-19,20.2472,,,
1997-11-18,20.3384,,,
1997-11-17,20.556,,,
1997-11-14,20.2828,,,
1997-11-13,19.9287,,,
1997-11-12,19.9229,,,
1997-11-11,20.2698,,,
1997-11-10,20.1678,,,
1997-11-07,20.3261,,,
1997-11-06,19.8703,,,
1997-11-05,20.0206,,,
1997-11-04,20.1575,,,
1997-11-03,20.0981,,,
1997-10-31,19.6576,,,
1997-10-30,19.6496,,,
1997-10-29,19.633,,,
1997-10-28,19.7463,,,
1997-10-27,18.8525,,,
1997-10-24,20.2677,,,
1997-10-23,20.4397,,,
1997-10-22,20.8312,,,
1997-10-21,20.9211,,,
1997-10-20,20.7944,,,
1997-10-17,20.2649,,,
1997-10-16,20.4335,,,
1997-10-15,20.6785,,,
1997-10-14,20.6524,,,
1997-10-13,20.7275,,,
1997-10-10,20.8513,,,
1997-10-09,20.9413,,,
1997-10-08,20.9798,,,
1997-10-07,21.3084,,,
1997-10-06,21.1454,,,
1997-10-03,20.7745,,,
1997-10-02,20.771,,,
1997-10-01,20.9215,,,
1997-09-30,20.5895,,,
1997-09-29,20.7824,,,
1997-09-26,20.4858,,,
1997-09-25,20.4974,,,
1997-09-24,20.541,,,
1997-09-23,20.726,,,
1997-09-22,20.7074,,,
1997-09-19,21.0158,,,
1997-09-18,21.0854,,,
1997-09-17,20.7992,,,
1997-09-16,20.9071,,,
1997-09-15,20.3968,,,
1997-09-12,20.394,,,
1997-09-11,20.1144,,,
1997-09-10,20.3288,,,
1997-09-09,20.5131,,,
1997-09-08,20.3608,,,
1997-09-05,20.2512,,,
1997-09-04,20.3916,,,
1997-09-03,20.3546,,,
1997-09-02,20.3396,,,
1997-09-01,19.6456,,,
1997-08-29,19.6456,,,
1997-08-28,19.9055,,,
1997-08-27,20.1507,,,
1997-08-26,19.7608,,,
1997-08-25,19.7679,,,
1997-08-22,19.8622,,,
1997-08-21,19.796,,,
1997-08-20,20.1011,,,
1997-08-19,19.7629,,,
1997-08-18,19.5624,,,
1997-08-15,19.0491,,,
1997-08-14,19.5698,,,
1997-08-13,19.6762,,,
1997-08-12,20.0292,,,
1997-08-11,20.1304,,,
1997-08-08,19.7682,,,
1997-08-07,20.2204,,,
1997-08-06,20.4292,,,
1997-08-05,20.1672,,,
1997-08-04,20.1016,,,
1997-08-01,20.0155,,,
1997-07-31,20.3839,,,
1997-07-30,19.9377,,,
1997-07-29,19.6758,,,
1997-07-28,19.5964,,,
1997-07-25,19.5153,,,
1997-07-24,19.4626,,,
1997-07-23,19.4165,,,
1997-07-22,19.7882,,,
1997-07-21,19.3054,,,
1997-07-18,19.3184,,,
1997-07-17,19.7952,,,
1997-07-16,19.6348,,,
1997-07-15,19.4782,,,
1997-07-14,19.1866,,,
1997-07-11,19.5561,,,
1997-07-10,19.4188,,,
1997-07-09,19.3718,,,
1997-07-08,19.7658,,,
1997-07-07,19.7244,,,
1997-07-04,19.876,,,
1997-07-03,19.9085,,,
1997-07-02,19.7088,,,
1997-07-01,19.5008,,,
1997-06-30,19.1033,,,
1997-06-27,18.5004,,,
1997-06-26,18.5781,,,
1997-06-25,18.5784,,,
1997-06-24,19.111,,,
1997-06-23,18.8934,,,
1997-06-20,19.2413,,,
1997-06-19,19.1307,,,
1997-06-18,19.3404,,,
1997-06-17,19.4838,,,
1997-06-16,19.5954,,,
1997-06-13,19.5261,,,
1997-06-12,19.4867,,,
1997-06-11,19.1694,,,
1997-06-10,19.1228,,,
1997-06-09,19.1063,,,
1997-06-06,19.1682,,,
1997-06-05,19.107,,,
1997-06-04,19.1541,,,
1997-06-03,19.1666,,,
1997-06-02,18.9818,,,
1997-05-30,18.8239,,,
1997-05-29,18.7472,,,
1997-05-28,18.6958,,,
1997-05-27,18.7528,,,
1997-05-26,18.8757,,,
1997-05-23,18.8757,,,
1997-05-22,18.6766,,,
1997-05-21,18.8141,,,
1997-05-20,18.6998,,,
1997-05-19,18.7192,,,
1997-05-16,18.4505,,,
1997-05-15,18.6136,,,
1997-05-14,18.7898,,,
1997-05-13,18.798,,,
1997-05-12,18.9306,,,
1997-05-09,18.5094,,,
1997-05-08,18.4067,,,
1997-05-07,18.1896,,,
1997-05-06,18.3362,,,
1997-05-05,18.3925,,,
1997-05-02,17.9328,,,
1997-05-01,17.7342,,,
1997-04-30,17.8828,,,
1997-04-29,16.9092,,,
1997-04-28,16.5299,,,
1997-04-25,16.4423,,,
1997-04-24,16.7626,,,
1997-04-23,16.9126,,,
1997-04-22,16.8712,,,
1997-04-21,16.5416,,,
1997-04-18,16.4996,,,
1997-04-17,16.0924,,,
1997-04-16,16.2755,,,
1997-04-15,16.2456,,,
1997-04-14,16.1329,,,
1997-04-11,16.6085,,,
1997-04-10,17.0085,,,
1997-04-09,17.1759,,,
1997-04-08,17.2025,,,
1997-04-07,17.1672,,,
1997-04-04,16.9151,,,
1997-04-03,16.9224,,,
1997-04-02,17.4029,,,
1997-04-01,17.7036,,,
1997-03-31,17.776,,,
1997-03-28,17.9152,,,
1997-03-27,17.9079,,,
1997-03-26,18.222,,,
1997-03-25,17.9656,,,
1997-03-24,17.7913,,,
1997-03-21,17.6162,,,
1997-03-20,17.3817,,,
1997-03-19,17.3783,,,
1997-03-18,17.3114,,,
1997-03-17,17.3217,,,
1997-03-14,17.2912,,,
1997-03-13,17.2188,,,
1997-03-12,17.4192,,,
1997-03-11,17.5473,,,
1997-03-10,17.6915,,,
1997-03-07,17.3965,,,
1997-03-06,17.3607,,,
1997-03-05,17.3028,,,
1997-03-04,17.0434,,,
1997-03-03,16.8298,,,
1997-02-28,16.9164,,,
1997-02-27,16.9902,,,
1997-02-26,17.2749,,,
1997-02-25,18.1536,,,
1997-02-24,18.0067,,,
1997-02-21,18.1291,,,
1997-02-20,17.9476,,,
1997-02-19,18.1181,,,
1997-02-18,18.3423,,,
1997-02-17,18.3495,,,
1997-02-14,18.5755,,,
1997-02-13,18.6897,,,
1997-02-12,18.5609,,,
1997-02-11,18.2726,,,
1997-02-10,18.0085,,,
1997-02-07,18.2941,,,
1997-02-06,18.406,,,
1997-02-05,18.5619,,,
1997-02-04,18.6865,,,
1997-02-03,18.5471,,,
1997-01-31,18.5969,,,
1997-01-30,18.7093,,,
1997-01-29,18.5531,,,
1997-01-28,18.1973,,,
1997-01-27,18.4648,,,
1997-01-24,18.4191,,,
1997-01-23,18.6164,,,
1997-01-22,18.7692,,,
1997-01-21,18.7356,,,
1997-01-20,18.6672,,,
1997-01-17,18.7594,,,
1997-01-16,18.838,,,
1997-01-15,18.8308,,,
1997-01-14,18.7242,,,
1997-01-13,18.6952,,,
1997-01-10,18.9143,,,
1997-01-09,18.6791,,,
1997-01-08,18.1567,,,
1997-01-07,18.3184,,,
1997-01-06,18.1177,,,
1997-01-03,17.9404,,,
1997-01-02,17.8466,,,
1997-01-01,17.7785,,,
1996-12-31,17.7785,,,
1996-12-30,18.094,,,
1996-12-27,18.1381,,,
1996-12-26,18.2248,,,
1996-12-25,18.1477,,,
1996-12-24,18.1477,,,
1996-12-23,18.1418,,,
1996-12-20,18.042,,,
1996-12-19,18.0291,,,
1996-12-18,17.6577,,,
1996-12-17,17.4836,,,
1996-12-16,17.2899,,,
1996-12-13,17.2206,,,
1996-12-12,17.1953,,,
1996-12-11,17.334,,,
1996-12-10,17.5081,,,
1996-12-09,17.665,,,
1996-12-06,17.6514,,,
1996-12-05,17.8834,,,
1996-12-04,17.6896,,,
1996-12-03,17.793,,,
1996-12-02,17.9208,,,
1996-11-29,17.8399,,,
1996-11-28,17.8213,,,
1996-11-27,17.8213,,,
1996-11-26,17.9848,,,
1996-11-25,18.1309,,,
1996-11-22,17.8125,,,
1996-11-21,17.561,,,
1996-11-20,17.5788,,,
1996-11-19,17.6216,,,
1996-11-18,17.4577,,,
1996-11-15,17.3848,,,
1996-11-14,17.4056,,,
1996-11-13,17.2877,,,
1996-11-12,17.1585,,,
1996-11-11,17.2539,,,
1996-11-08,17.2105,,,
1996-11-07,17.1071,,,
1996-11-06,17.0335,,,
1996-11-05,16.8481,,,
1996-11-04,16.9649,,,
1996-11-01,16.9789,,,
1996-10-31,17.3069,,,
1996-10-30,17.3091,,,
1996-10-29,17.326,,,
1996-10-28,17.1311,,,
1996-10-25,17.1961,,,
1996-10-24,17.1422,,,
1996-10-23,17.3415,,,
1996-10-22,17.4209,,,
1996-10-21,17.5121,,,
1996-10-18,17.5222,,,
1996-10-17,17.297,,,
1996-10-16,17.1339,,,
1996-10-15,17.0479,,,
1996-10-14,17.087,,,
1996-10-11,16.8372,,,
1996-10-10,16.8233,,,
1996-10-09,16.9067,,,
1996-10-08,17.0302,,,
1996-10-07,17.0585,,,
1996-10-04,16.8814,,,
1996-10-03,16.7214,,,
1996-10-02,16.7232,,,
1996-10-01,16.5928,,,
1996-09-30,16.3916,,,
1996-09-27,16.3512,,,
1996-09-26,16.4114,,,
1996-09-25,16.4976,,,
1996-09-24,16.6326,,,
1996-09-23,16.6643,,,
1996-09-20,16.7379,,,
1996-09-19,16.6052,,,
1996-09-18,16.5682,,,
1996-09-17,16.5683,,,
1996-09-16,16.6312,,,
1996-09-13,16.5498,,,
1996-09-12,16.5645,,,
1996-09-11,16.6477,,,
1996-09-10,16.3576,,,
1996-09-09,16.4286,,,
1996-09-06,16.332,,,
1996-09-05,16.2975,,,
1996-09-04,16.3495,,,
1996-09-03,16.3953,,,
1996-09-02,16.0252,,,
1996-08-30,16.0252,,,
1996-08-29,16.0502,,,
1996-08-28,16.2654,,,
1996-08-27,16.3242,,,
1996-08-26,16.2048,,,
1996-08-23,16.3532,,,
1996-08-22,16.5024,,,
1996-08-21,16.3462,,,
1996-08-20,16.4399,,,
1996-08-19,16.408,,,
1996-08-16,16.2067,,,
1996-08-15,15.976,,,
1996-08-14,16.0002,,,
1996-08-13,16.0186,,,
1996-08-12,16.0711,,,
1996-08-09,15.9362,,,
1996-08-08,16.1246,,,
1996-08-07,16.0899,,,
1996-08-06,16.2653,,,
1996-08-05,16.2251,,,
1996-08-02,16.1955,,,
1996-08-01,16.0467,,,
1996-07-31,15.8647,,,
1996-07-30,15.8209,,,
1996-07-29,16.0054,,,
1996-07-26,16.051,,,
1996-07-25,16.1899,,,
1996-07-24,16.1892,,,
1996-07-23,16.2932,,,
1996-07-22,16.3966,,,
1996-07-19,16.4691,,,
1996-07-18,16.4945,,,
1996-07-17,16.3073,,,
1996-07-16,16.4881,,,
1996-07-15,16.8217,,,
1996-07-12,17.1571,,,
1996-07-11,17.081,,,
1996-07-10,17.0259,,,
1996-07-09,16.9228,,,
1996-07-08,16.7616,,,
1996-07-05,16.7629,,,
1996-07-04,17.0352,,,
1996-07-03,17.0352,,,
1996-07-02,16.9512,,,
1996-07-01,16.7575,,,
1996-06-28,16.7212,,,
1996-06-27,16.8639,,,
1996-06-26,16.8864,,,
1996-06-25,16.9045,,,
1996-06-24,16.8344,,,
1996-06-21,16.7829,,,
1996-06-20,16.688,,,
1996-06-19,16.644,,,
1996-06-18,16.5664,,,
1996-06-17,16.5848,,,
1996-06-14,16.537,,,
1996-06-13,16.5652,,,
1996-06-12,16.6052,,,
1996-06-11,16.6616,,,
1996-06-10,16.6766,,,
1996-06-07,16.7706,,,
1996-06-06,16.6283,,,
1996-06-05,16.7908,,,
1996-06-04,16.7869,,,
1996-06-03,16.6398,,,
1996-05-31,16.7642,,,
1996-05-30,17.064,,,
1996-05-29,16.9203,,,
1996-05-28,17.1052,,,
1996-05-27,17.3041,,,
1996-05-24,17.3041,,,
1996-05-23,17.4548,,,
1996-05-22,17.4463,,,
1996-05-21,17.1843,,,
1996-05-20,17.3915,,,
1996-05-17,16.8668,,,
1996-05-16,16.7717,,,
1996-05-15,16.9893,,,
1996-05-14,17.0125,,,
1996-05-13,16.9136,,,
1996-05-10,16.6653,,,
1996-05-09,16.6388,,,
1996-05-08,16.5526,,,
1996-05-07,16.358,,,
1996-05-06,16.5165,,,
1996-05-03,16.5891,,,
1996-05-02,16.8716,,,
1996-05-01,17.0298,,,
1996-04-30,17.2466,,,
1996-04-29,17.4194,,,
1996-04-26,17.2317,,,
1996-04-25,17.3211,,,
1996-04-24,17.3243,,,
1996-04-23,17.2806,,,
1996-04-22,16.8804,,,
1996-04-19,16.8567,,,
1996-04-18,16.8017,,,
1996-04-17,17.0549,,,
1996-04-16,17.2209,,,
1996-04-15,17.1572,,,
1996-04-12,16.9059,,,
1996-04-11,17.1021,,,
1996-04-10,17.058,,,
1996-04-09,17.2726,,,
1996-04-08,17.1727,,,
1996-04-05,17.4838,,,
1996-04-04,17.5153,,,
1996-04-03,17.2444,,,
1996-04-02,17.2619,,,
1996-04-01,17.1026,,,
1996-03-29,16.9549,,,
1996-03-28,17.2965,,,
1996-03-27,17.2157,,,
1996-03-26,17.3733,,,
1996-03-25,17.05,,,
1996-03-22,16.81,,,
1996-03-21,16.7877,,,
1996-03-20,16.772,,,
1996-03-19,17.1013,,,
1996-03-18,16.915,,,
1996-03-15,16.5309,,,
1996-03-14,16.7759,,,
1996-03-13,16.5176,,,
1996-03-12,16.322,,,
1996-03-11,16.2371,,,
1996-03-08,18.7651,,,
1996-03-07,19.4058,,,
1996-03-06,19.4219,,,
1996-03-05,18.7398,,,
1996-03-04,18.624,,,
1996-03-01,18.6908,,,
1996-02-29,18.5267,,,
1996-02-28,18.145,,,
1996-02-27,18.3765,,,
1996-02-26,18.4952,,,
1996-02-23,18.8239,,,
1996-02-22,18.9305,,,
1996-02-21,18.6341,,,
1996-02-20,18.4207,,,
1996-02-19,18.6157,,,
1996-02-16,18.6157,,,
1996-02-15,18.8927,,,
1996-02-14,18.9515,,,
1996-02-13,19.1623,,,
1996-02-12,19.0623,,,
1996-02-09,18.7933,,,
1996-02-08,18.7569,,,
1996-02-07,18.165,,,
1996-02-06,18.1976,,,
1996-02-05,18.1665,,,
1996-02-02,18.2027,,,
1996-02-01,18.2915,,,
1996-01-31,18.0295,,,
1996-01-30,17.8605,,,
1996-01-29,17.9419,,,
1996-01-26,17.8497,,,
1996-01-25,17.6983,,,
1996-01-24,17.6434,,,
1996-01-23,17.5328,,,
1996-01-22,17.7329,,,
1996-01-19,17.7503,,,
1996-01-18,17.7397,,,
1996-01-17,17.649,,,
1996-01-16,17.5531,,,
1996-01-15,17.409,,,
1996-01-12,17.5251,,,
1996-01-11,17.7918,,,
1996-01-10,17.8131,,,
1996-01-09,18.2795,,,
1996-01-08,18.4871,,,
1996-01-05,18.3571,,,
1996-01-04,18.0539,,,
1996-01-03,17.9041,,,
1996-01-02,17.9614,,,
1996-01-01,17.8879,,,
1995-12-29,17.8879,,,
1995-12-28,18.104,,,
1995-12-27,17.9933,,,
1995-12-26,17.8823,,,
1995-12-25,17.8562,,,
1995-12-22,17.8562,,,
1995-12-21,17.7588,,,
1995-12-20,17.6742,,,
1995-12-19,17.6831,,,
1995-12-18,17.4799,,,
1995-12-15,17.8657,,,
1995-12-14,17.9948,,,
1995-12-13,18.3412,,,
1995-12-12,18.1711,,,
1995-12-11,18.133,,,
1995-12-08,17.6625,,,
1995-12-07,17.5198,,,
1995-12-06,17.4839,,,
1995-12-05,17.4303,,,
1995-12-04,17.282,,,
1995-12-01,17.0729,,,
1995-11-30,16.8922,,,
1995-11-29,17.0404,,,
1995-11-28,17.0844,,,
1995-11-27,17.0498,,,
1995-11-24,16.9979,,,
1995-11-23,17.0026,,,
1995-11-22,17.0026,,,
1995-11-21,17.2425,,,
1995-11-20,17.1514,,,
1995-11-17,17.2084,,,
1995-11-16,16.9508,,,
1995-11-15,16.7646,,,
1995-11-14,16.6501,,,
1995-11-13,16.6201,,,
1995-11-10,16.4515,,,
1995-11-09,16.5212,,,
1995-11-08,16.6845,,,
1995-11-07,16.3728,,,
1995-11-06,16.3989,,,
1995-11-03,16.4405,,,
1995-11-02,16.3881,,,
1995-11-01,16.4555,,,
1995-10-31,16.3431,,,
1995-10-30,16.3272,,,
1995-10-27,16.108,,,
1995-10-26,16.25,,,
1995-10-25,16.5414,,,
1995-10-24,16.4961,,,
1995-10-23,16.3735,,,
1995-10-20,16.5071,,,
1995-10-19,16.4535,,,
1995-10-18,16.4419,,,
1995-10-17,16.4072,,,
1995-10-16,16.3966,,,
1995-10-13,16.4236,,,
1995-10-12,16.2325,,,
1995-10-11,16.3025,,,
1995-10-10,16.3833,,,
1995-10-09,16.3933,,,
1995-10-06,16.4196,,,
1995-10-05,16.4514,,,
1995-10-04,16.5221,,,
1995-10-03,16.2633,,,
1995-10-02,16.2088,,,
1995-09-29,16.291,,,
1995-09-28,16.3104,,,
1995-09-27,16.153,,,
1995-09-26,16.1259,,,
1995-09-25,16.3495,,,
1995-09-22,16.4141,,,
1995-09-21,16.5449,,,
1995-09-20,16.6396,,,
1995-09-19,16.6458,,,
1995-09-18,16.609,,,
1995-09-15,16.8179,,,
1995-09-14,16.7658,,,
1995-09-13,16.6618,,,
1995-09-12,16.636,,,
1995-09-11,16.4142,,,
1995-09-08,16.353,,,
1995-09-07,16.37,,,
1995-09-06,16.2586,,,
1995-09-05,16.3793,,,
1995-09-04,16.2437,,,
1995-09-01,16.2437,,,
1995-08-31,15.9572,,,
1995-08-30,15.8994,,,
1995-08-29,15.8836,,,
1995-08-28,15.8761,,,
1995-08-25,15.9373,,,
1995-08-24,15.7988,,,
1995-08-23,15.8582,,,
1995-08-22,15.8981,,,
1995-08-21,15.8955,,,
1995-08-18,15.835,,,
1995-08-17,15.801,,,
1995-08-16,15.8266,,,
1995-08-15,15.9838,,,
1995-08-14,16.0826,,,
1995-08-11,16.0349,,,
1995-08-10,16.173,,,
1995-08-09,16.2927,,,
1995-08-08,16.2682,,,
1995-08-07,16.3607,,,
1995-08-04,16.4187,,,
1995-08-03,16.5273,,,
1995-08-02,16.5379,,,
1995-08-01,16.5569,,,
1995-07-31,16.6776,,,
1995-07-28,16.5625,,,
1995-07-27,16.8228,,,
1995-07-26,16.8283,,,
1995-07-25,16.6769,,,
1995-07-24,16.7409,,,
1995-07-21,16.7155,,,
1995-07-20,16.7239,,,
1995-07-19,16.6932,,,
1995-07-18,16.6537,,,
1995-07-17,16.6732,,,
1995-07-14,16.5925,,,
1995-07-13,16.6359,,,
1995-07-12,16.6115,,,
1995-07-11,16.5086,,,
1995-07-10,16.4381,,,
1995-07-07,16.52,,,
1995-07-06,16.4627,,,
1995-07-05,16.2126,,,
1995-07-04,16.3271,,,
1995-07-03,16.3271,,,
1995-06-30,16.2178,,,
1995-06-29,16.4716,,,
1995-06-28,16.5815,,,
1995-06-27,16.382,,,
1995-06-26,16.2197,,,
1995-06-23,16.3272,,,
1995-06-22,16.2127,,,
1995-06-21,16.2231,,,
1995-06-20,16.5188,,,
1995-06-19,16.7965,,,
